date,type,deaths,injuries,location,city,country
2015-06-01,Suicide bombing,41.0,63.0,"Randi, Iraq",Randi,Iraq
2015-06-04,Ambush,20.0,11.0,"Manipur, India",Manipur,India
2015-06-07,Arson,0.0,0.0,"Mississauga, Canada",Mississauga,Canada
2015-06-08,"Suicide bombing, shooting",7.0,,"North Waziristan, Pakistan",Waziristan,Pakistan
2015-06-11,Shooting,2.0,6.0,"Peshawar, Pakistan",Peshawar,Pakistan
2015-06-13,Suicide bombing,11.0,27.0,"Hajjaj, Iraq",Hajjaj,Iraq
2015-06-15,Suicide bombing,23.0,100.0,"N'Djamena, Chad",N'Djamena,Chad
2015-06-17,Shooting,9.0,1.0,"Charleston, South Carolina, United States",Charleston,United States
2015-06-17,Raid,38.0,0.0,"Diffa Region, Niger",Diffa,Niger
2015-06-17,Bombing,63.0,,"Monguno, Nigeria",Monguno,Nigeria
2015-06-22,"Car bomb, Shooting",9.0,40.0,"Kabul, Afghanistan",Kabul,Afghanistan
2015-06-22,Shooting,42.0,0.0,"Borno, Nigeria",Borno,Nigeria
2015-06-23,Suicide bombing,10.0,0.0,"Gujba, Nigeria",Gujba,Nigeria
2015-06-23,Suicide bombing,30.0,0.0,"Maiduguri, Nigeria",Maiduguri,Nigeria
2015-06-24,Suicide bombing,6.0,6.0,"Mogadishu, Somalia",Mogadishu,Somalia
2015-06-25,"Massacre, Suicide bombing, Hostage-taking",223.0,300.0,"Barkh Butan, Kobani, Syria",Barkh Butan,Syria
2015-06-25,"Bombing, Mass shooting",8.0,24.0,"Baghdad, Iraq",Baghdad,Iraq
2015-06-25,Bombing,0.0,0.0,"Tumaco, Colombia",Tumaco,Colombia
2015-06-26,Suicide bombing,20.0,0.0,"Hasakeh, Syria",Hasakeh,Syria
2015-06-26,"Bombing, Beheading",1.0,2.0,"Saint-Quentin-Fallavier, France",Saint-Quentin-Fallavier,France
2015-06-26,Suicide bombing,27.0,227.0,"Kuwait City, Kuwait",Kuwait City,Kuwait
2015-06-26,Mass shooting,38.0,40.0,"Sousse, Tunisia",Sousse,Tunisia
2015-06-26,Attack,70.0,27.0,"Leego, Somalia",Leego,Somalia
2015-06-27,Shooting,3.0,0.0,"Nara, Mali",Nara,Mali
2015-06-27,Bombing,12.0,34.0,"Baghdad, Iraq",Baghdad,Iraq
2015-06-28,Suicide bombing,5.0,15.0,"Maiduguri, Nigeria",Maiduguri,Nigeria
2015-06-29,Bombing,11.0,0.0,"N'Djamena, Chad",N'Djamena,Chad
2015-06-29,Car bomb,28.0,0.0,"Sana'a, Yemen",Sana'A,Yemen
2015-06-29,Shooting,1.0,3.0,"Shilo, West Bank",Shilo,Palestine
2015-06-29,Car bomb,1.0,4.0,"Cairo, Egypt",Cairo,Egypt
2015-06-30,Shelling,0.0,0.0,"Balochistan, Pakistan",Balochistan,Pakistan
2015-06-30,Suicide bombing,2.0,51.0,"Lashkar Gah, Afghanistan",Lashkar Gah,Afghanistan
2015-06-30,Suicide bombing,1.0,22.0,"Kabul, Afghanistan",Kabul,Afghanistan
2015-07-01,Attack,21.0,9.0,"North Sinai, Egypt",Sinai,Egypt
2015-07-01,Massacre,145.0,17.0,"Kukawa, Nigeria",Kukawa,Nigeria
2015-07-02,Assassination,1.0,0.0,"Miahuatlán de Porfirio Díaz, Mexico",Miahuatlán De Porfirio Díaz,Mexico
2015-07-04,Car bombing,10.0,,"Derna, Libya",Derna,Libya
2015-07-04,Bombing,7.0,9.0,"Waziristan, Pakistan",Waziristan,Pakistan
2015-07-05,Bombing,69.0,67.0,"Jos and Potiskum, Nigeria",Jos,Nigeria
2015-07-04,Raid,26.0,,"Lake Chad, Chad",Lake Chad,Chad
2015-07-07,Suicide bombing,25.0,32.0,"Zaria, Nigeria",Zaria,Nigeria
2015-07-07,Mass shooting,14.0,0.0,"Mandera, Kenya",Mandera,Kenya
2015-07-08,Beheading,3.0,,"Faryab Province, Afghanistan",Yab,Afghanistan
2015-07-09,Execution,5.0,,"Bosso, Niger",Bosso,Niger
2015-07-10,Raid,11.0,,"Ngamdu, Nigeria",Ngamdu,Nigeria
2015-07-10,Raid,43.0,,"Monguno, Nigeria",Monguno,Nigeria
2015-07-11,Bombing,4.0,1.0,"Maiduguri, Nigeria",Maiduguri,Nigeria
2015-07-11,Suicide bombing,15.0,80.0,"N'Djamena, Chad",N'Djamena,Chad
2015-07-11,Car bomb,1.0,9.0,"Cairo, Egypt",Cairo,Egypt
2015-07-12,"Car bomb, suicide bombing",29.0,81.0,"Baghdad, Iraq",Baghdad,Iraq
2015-07-12,Raid,4.0,,"Diffa, Niger",Diffa,Niger
2015-07-13,Suicide bombing,33.0,10.0,Khost Province,Unknown,Afghanistan
2015-07-13,Suicide bombing,33.0,10.0,"Fotokol, Cameroon",Fotokol,Cameroon
2015-07-15,Attack,33.0,,"Borno State, Nigeria",Borno State,Nigeria
2015-07-15,Melee attack,0.0,1.0,"Nahliel, West Bank",Nahliel,Palestine
2015-07-16,Car bombing,1.0,2.0,"Riyadh, Saudi Arabia",Riyadh,Saudi Arabia
2015-07-16,Ambush,2.0,0.0,"Narathiwat Province, Thailand",Narathiwat,Thailand
2015-07-16,Spree shooting,5.0,2.0,"Chattanooga, United States",Chattanooga,United States
2015-07-17,Suicide bombing,64.0,0.0,"Damaturu, Nigeria",Damaturu,Nigeria
2015-07-17,"Suicide bombing, car bomb",130.0,130.0,"Khan Bani Saad, Iraq",Khan Bani Saad,Iraq
2015-07-20,Suicide bombing,34.0,104.0,"Suruc, Turkey",Suruc,Turkey
2015-07-25,Suicide bombing,12.0,45.0,"Tuz Khurmatu, Iraq",Tuz Khurmatu,Iraq
2015-07-26,Suicide bombing,16.0,50.0,"Damaturu, Nigeria",Damaturu,Nigeria
2015-07-26,Suicide bombing,10.0,,"Mogadishu, Somalia",Mogadishu,Somalia
2015-07-26,Suicide bombing,20.0,70.0,"Maroua, Cameroon",Maroua,Cameroon
2015-07-26,Shooting,1.0,0.0,"Istanbul, Turkey",Istanbul,Turkey
2015-07-27,Mass shooting,10.0,16.0,"Punjab, India",Punjab,India
2015-07-28,Bombing,2.0,6.0,"Sitra, Bahrain",Sitra,Bahrain
2015-07-29,"Suicide bombing, car bomb",12.0,8.0,"Ramadi, Iraq",Ramadi,Iraq
2015-07-29,"Suicide bombing, car bomb",6.0,4.0,"Fallujah, Iraq",Fallujah,Iraq
2015-07-30,"Suicide bombing, car bomb",9.0,16.0,"Baghdadi, Iraq",Baghdadi,Iraq
2015-07-30,"Suicide bombing, car bomb",5.0,8.0,"Fallujah, Iraq",Fallujah,Iraq
2015-07-30,"Arson, Vandalism",0.0,0.0,"Santiago, Chile",Santiago,Chile
2015-07-31,Arson,3.0,1.0,"Duma, West Bank",Duma,Palestine
2015-07-31,Suicide bombing,8.0,11.0,"Maiduguri, Nigeria",Maiduguri,Nigeria
2015-07-31,"Suicide bombing, car bomb",9.0,,"Qoton, Yemen",Qoton,Yemen
2015-07-31,Melee attack,1.0,5.0,"Jerusalem, Israel",Jerusalem,Israel
2015-08-02,Suicide bombing,2.0,24.0,"Doğubeyazıt, Turkey",Doğubeyazıt,Turkey
2015-08-03,Petrol bomb,0.0,3.0,"Beit Hanina, Jerusalem",Beit Hanina,Israel
2015-08-06,Vehicular assault,0.0,3.0,West Bank,Unknown,Palestine
2015-08-06,Suicide bombing,15.0,9.0,"Abha, Saudi Arabia",Abha,Saudi Arabia
2015-08-06,Suicide bombing,8.0,12.0,"Pul-i-Alam, Afghanistan",Pul-I-Alam,Afghanistan
2015-08-07,Melee attack,1.0,0.0,"Dhaka, Bangladesh",Dhaka,Bangladesh
2015-08-07,Attack,13.0,0.0,"Sévaré, Mali",Sévaré,Mali
2015-08-07,"Suicide bombing, car bomb",50.0,500.0,"Kabul, Afghanistan",Kabul,Afghanistan
2015-08-09,Shooting,3.0,1.0,"Port Said Governorate, Egypt",Port Said Governorate,Egypt
2015-08-09,Shooting,4.0,2.0,Nigeria,Unknown,Nigeria
2015-08-09,Shooting,10.0,,"Gaberi, Tombouctou Region, Mali",Gaberi,Mali
2015-08-09,Car bomb,3.0,13.0,"Derna, Libya",Derna,Libya
2015-08-09,Melee weapon,0.0,1.0,West Bank,Unknown,Palestine
2015-08-10,Suicide bombing,50.0,80.0,"Diyala Province, Iraq",Diyala,Iraq
2015-08-10,Suicide bombing,5.0,16.0,"Kabul, Afghanistan",Kabul,Afghanistan
2015-08-13,car bomb,76.0,212.0,"Baghdad, Iraq",Baghdad,Iraq
2015-08-12,Execution,1.0,0.0,"Cairo, Egypt",Cairo,Egypt
2015-08-15,Melee attack,0.0,1.0,West Bank,Unknown,Palestine
2015-08-15,Melee attack,0.0,1.0,"Near Kfar Tapuach, West Bank",Ktapuach,Palestine
2015-08-15,Bombing,20.0,101.0,"Baghdad, Iraq",Baghdad,Iraq
2015-08-16,Suicide bombing,22.0,20.0,"Attock District, Pakistan",Attock,Pakistan
2015-08-17,Melee attack,0.0,1.0,"Near Kfar Tapuach, West Bank",Ktapuach,Palestine
2015-08-17,Bombing,21.0,123.0,"Ratchaprasong Intersection, Bangkok",Bangkok,Thailand
2015-08-19,Car bomb,0.0,29.0,"Cairo, Egypt",Cairo,Egypt
2015-08-19,Bombing,8.0,,"Siirt Province, Turkey",Siirt,Turkey
2015-08-21,Shooting Melee attack,0.0,3.0,"Oignies, Pas-de-Calais",Oignies,France
2015-08-22,Car bomb,10.0,60.0,"Kabul, Afghanistan",Kabul,Afghanistan
2015-08-24,Bombing,2.0,24.0,"Beheira Governorate, Egypt",Beheira Governorate,Egypt
2015-08-26,Melee attack,0.0,1.0,East Jerusalem,Unknown,Israel
2015-08-30,Bombing,0.0,0.0,"Ontario, Canada",Ontario,Canada
2015-08-31,Chemical,0.0,100.0,"Herat, Afghanistan",Herat,Afghanistan
2015-09-02,Car bomb,10.0,25.0,"Latakia, Syria",Latakia,Syria
2015-09-03,Suicide bombing and car bomb,32.0,92.0,"Sana'a, Yemen",Sana'A,Yemen
2015-09-03,Suicide bombing,10.0,100.0,"Kerawa, Cameroon",Kerawa,Cameroon
2015-09-04,Car bomb,26.0,50.0,"Al-Suwayda, Syria",Al-Suwayda,Syria
2015-09-11,Car bomb,2.0,,"Rafah, Egypt.",Rafah,Egypt
2015-09-11,Bombing,7.0,20.0,"Yola, Nigeria",Yola,Nigeria
2015-09-14,Stone-throwing,1.0,2.0,East Jerusalem,Unknown,Israel
2015-09-14,Car bomb,20.0,70.0,"Al-Hasakah, Syria",Al-Hasakah,Syria
2015-09-17,Melee attack,0.0,1.0,"Berlin, Germany",Berlin,Germany
2015-09-17,"Bombing, shooting",20.0,10.0,"Peshawar, Pakistan",Peshawar,Pakistan
2015-09-18,Mass stabbing,50.0,,"Aksu, China",Aksu,China
2015-09-20,Suicide bombing,3.0,,"Mora, Cameroon",Mora,Cameroon
2015-09-20,"Bombing, Suicide Bombing",145.0,97.0,"Maiduguri, Nigeria",Maiduguri,Nigeria
2015-09-24,Suicide bombing,10.0,36.0,"Sana'a, Yemen",Sana'A,Yemen
2015-09-26,Bombing,2.0,16.0,"Arish, Sinai, Egypt",Arish,Egypt
2015-09-26,"Raid, arson",15.0,4.0,"Diffa Region, Niger",Diffa,Niger
2015-09-28,"Raid, kidnapping, arson",8.0,1.0,"Tika, Cameroon",Tika,Cameroon
2015-09-28,Bombing,10.0,33.0,"Zarghun Shar, Afghanistan",Zarghun Shar,Afghanistan
2015-10-01,Bombing,0.0,18.0,"Polomolok, South Cotabato, Philippines",Polomolok,Philippines
2015-10-01,Bombing,4.0,6.0,"Isabela City, Basilan, Philippines",Isabela City,Philippines
2015-10-01,Shooting,2.0,0.0,West Bank,Unknown,Palestine
2015-10-01,Attack,4.0,7.0,"Mardin, Turkey",Mardin,Turkey
2015-10-02,Shooting,1.0,0.0,"Parramatta, Sydney, Australia",Parramatta,Australia
2015-10-02,Suicide bombing,18.0,41.0,"Abuja, Nigeria",Abuja,Nigeria
2015-10-03,"Melee attack, Shooting",2.0,2.0,East Jerusalem,Unknown,Israel
2015-10-04,Melee attack,0.0,1.0,East Jerusalem,Unknown,Israel
2015-10-04,Suicide bombing,8.0,11.0,"Diffa, Niger",Diffa,Niger
2015-10-05,"Suicide bombing, car bomb",57.0,,"Baghdad, Iraq",Baghdad,Iraq
2015-10-07,Suicide bombing,7.0,3.0,"Sana'a, Yemen",Sana'A,Yemen
2015-10-07,Melee attack,0.0,1.0,East Jerusalem,Unknown,Israel
2015-10-07,Melee attack,0.0,1.0,"Kiryat Gat, Israel",Kiryat Gat,Israel
2015-10-07,Melee attack,0.0,1.0,"Petah Tikwa, Israel",Petah Tikwa,Israel
2015-10-08,Melee attack,0.0,1.0,East Jerusalem,Unknown,Israel
2015-10-08,Melee attack,0.0,4.0,"Tel Aviv, Israel",Tel Aviv,Israel
2015-10-08,Melee attack,0.0,1.0,"Kiryat Arba, West Bank",Kiryat Arba,Palestine
2015-10-08,Melee attack,0.0,2.0,"Afula, Israel",Afula,Israel
2015-10-09,Melee attack,0.0,4.0,"Dimona, Israel",Dimona,Israel
2015-10-09,Melee attack,0.0,1.0,"Kiryat Arba, West Bank",Kiryat Arba,Palestine
2015-10-09,Melee attack,0.0,1.0,East Jerusalem,Unknown,Israel
2015-10-10,Suicide bombing,102.0,508.0,"Ankara, Turkey",Ankara,Turkey
2015-10-10,Melee attack,0.0,2.0,East Jerusalem,Unknown,Israel
2015-10-10,Melee attack,0.0,3.0,East Jerusalem,Unknown,Israel
2015-10-10,Suicide bombing,38.0,51.0,"N'Djamena, Chad",N'Djamena,Chad
2015-10-11,Shooting,1.0,1.0,"Omeath, Republic of Ireland",Omeath,Republic of Ireland
2015-10-11,"Bombing, Stabbing",0.0,5.0,"Highway 65, West Bank",Highway,Palestine
2015-10-12,Suicide bombing,9.0,,"Kangaleri, Cameroon",Kangaleri,Cameroon
2015-10-13,Melee attack,0.0,1.0,"Ra'anana, Israel",Ra'Anana,Israel
2015-10-13,"Shooting, Melee attack",3.0,15.0,East Jerusalem,Unknown,Israel
2015-10-13,"Vehicular assault, Melee attack",1.0,4.0,"Jerusalem, Israel",Jerusalem,Israel
2015-10-13,Melee attack,0.0,4.0,"Ra'anana, Israel",Ra'Anana,Israel
2015-10-13,Melee attack,0.0,1.0,"Kiryat Ata, Israel",Kiryat Ata,Israel
2015-10-14,Melee attack,0.0,1.0,East Jerusalem,Unknown,Israel
2015-10-14,Suicide bombing,42.0,0.0,"Maiduguri, Nigeria",Maiduguri,Nigeria
2015-10-16,Melee attack,5.0,4.0,"Saihat, Saudi Arabia",Saihat,Saudi Arabia
2015-10-07,Shooting,0.0,0.0,"Strabane , Northern Ireland",Strabane,United Kingdom
2015-10-18,Shooting,2.0,11.0,"Be'er Sheva, Israel",Be'Er Sheva,Israel
2015-10-19,Bus bombing,11.0,22.0,"Quetta, Pakistan",Quetta,Pakistan
2015-10-19,Kidnapping,2.0,,"Bhutan, Philippines",Bhutan,Philippines
2015-10-22,Melee attack,3.0,1.0,"Trollhättan, Sweden",Trollhättan,Sweden
2015-10-23,bombing,11.0,10.0,"Maiduguri, Nigeria",Maiduguri,Nigeria
2015-10-23,Bombing,0.0,4.0,"Giza, Egypt",Giza,Egypt
2015-10-23,Bombing,27.0,96.0,"Yola, Nigeria",Yola,Nigeria
2015-10-23,Suicide bombing,22.0,40.0,"Jacobabad, Pakistan",Jacobabad,Pakistan
2015-10-24,Bombing,1.0,50.0,"Dhaka, Bangladesh",Dhaka,Bangladesh
2015-10-26,Suicide bombing,2.0,19.0,"Najran, Saudi Arabia",Najran,Saudi Arabia
2015-10-26,Melee attack,0.0,1.0,"Near Hebron, West Bank",Hebron,Palestine
2015-10-27,Suicide bombing,7.0,19.0,"Baghdad, Iraq",Baghdad,Iraq
2015-10-27,Melee attack,0.0,1.0,West Bank,Unknown,Palestine
2015-10-29,Melee attack,0.0,1.0,"Hebron, West Bank",Hebron,Palestine
2015-10-30,Melee attack,0.0,2.0,East Jerusalem,Unknown,Israel
2015-10-31,Rocket,6.0,4.0,"Achin, Afghanistan",Achin,Afghanistan
2015-10-31,Bombing,224.0,0.0,"Sinai, Egypt",Sinai,Egypt
2015-10-31,"Melee attack, shooting",1.0,3.0,"Dhaka, Bangladesh",Dhaka,Bangladesh
2015-11-01,Vehicular assault,0.0,3.0,"Beit Einun, West Bank",Beit Einun,Palestine
2015-11-01,Car bomb,12.0,,"Mogadishu, Somalia",Mogadishu,Somalia
2015-11-03,Melee attack,0.0,3.0,"Rishon LeZion, Israel",Rishon Lezion,Israel
2015-11-03,Melee attack,0.0,1.0,"Natanya, Israel",Natanya,Israel
2015-11-04,Vehicular assault,1.0,0.0,"Halhul, West Bank",Halhul,Palestine
2015-11-04,Suicide bombing,3.0,10.0,"Arish, Egypt",Arish,Egypt
2015-11-05,Suicide bombing,5.0,0.0,"Arsal, Lebanon",Arsal,Lebanon
2015-11-06,Shooting,0.0,2.0,West Bank,Unknown,Palestine
2015-11-06,Melee attack,0.0,1.0,"Sha'ar Binyamin, West Bank",Sha'Ar Binyamin,Palestine
2015-11-06,Shooting,0.0,1.0,"Beit Einun junction, West Bank",Beit Einun Junction,Palestine
2015-11-07,"Bombing, shooting",12.0,15.0,"Baghdad, Iraq",Baghdad,Iraq
2015-11-09,Vehicular assault,0.0,4.0,"Kfar Tapuach, West Bank",Ktapuach,Palestine
2015-11-09,Melee attack,0.0,1.0,"Beitar Illit, West Bank",Beitar Illit,Palestine
2015-11-09,Melee attack,0.0,1.0,"Nabi Ilyas, West Bank",Nabi Ilyas,Palestine
2015-11-09,Suicide bombing,3.0,14.0,"Ngouboua, Chad",Ngouboua,Chad
2015-11-09,Suicide bombing,4.0,20.0,"Fotokol, Cameroon",Fotokol,Cameroon
2015-11-10,Melee attack,0.0,1.0,"Pisgat Ze'ev, Israel",Pisgat Ze'Ev,Israel
2015-11-12,Suicide bombing,43.0,240.0,"Beirut, Lebanon",Beirut,Lebanon
2015-11-13,Shooting,2.0,2.0,"Mount Hebron, West Bank",Mount Hebron,Palestine
2015-11-13,Bombing,19.0,33.0,"Baghdad, Iraq",Baghdad,Iraq
2015-11-13,Attack,130.0,368.0,"Paris, France",Paris,France
2015-11-14,Arson,0.0,0.0,"Peterborough, Ontario, Canada",Peterborough,Canada
2015-11-16,Melee Attack,0.0,1.0,"Toronto, Canada",Toronto,Canada
2015-11-17,Bombing,34.0,80.0,"Yola, Nigeria",Yola,Nigeria
2015-11-18,Suicide bombing,15.0,123.0,"Kano, Nigeria",Kano,Nigeria
2015-11-18,"Shooting, suicide bombing",2.0,5.0,"Sarajevo, Bosnia and Herzegovina",Sarajevo,Bosnia and Herzegovina
2015-11-19,Melee attack,2.0,1.0,"Tel Aviv, Israel",Tel Aviv,Israel
2015-11-19,Shooting,3.0,5.0,"Gush Etzion Junction, West Bank",Gush Etzion Junction,Palestine
2015-11-20,"Hostage taking, Shooting",27.0,2.0,"Bamako, Mali",Bamako,Mali
2015-11-20,Bombing,2.0,9.0,"Yusufiyah, Iraq",Yusufiyah,Iraq
2015-11-20,Suicide bombing,7.0,28.0,"Yusufiyah, Iraq",Yusufiyah,Iraq
2015-11-21,Suicide bombing,4.0,10.0,"Fotokol, Cameroon",Fotokol,Cameroon
2015-11-21,Melee attack,0.0,4.0,"Kiryat Gat, Israel",Kiryat Gat,Israel
2015-11-21,Arson,0.0,0.0,"Maasim, Philippines",Maasim,Philippines
2015-11-22,Suicide bombing,8.0,7.0,"Maiduguri, Nigeria",Maiduguri,Nigeria
2015-11-22,Melee attack,1.0,0.0,"Gush Etzion Junction, West Bank",Gush Etzion Junction,Palestine
2015-11-23,Melee attack,0.0,2.0,"Jerusalem, Israel",Jerusalem,Israel
2015-11-23,Melee attack,1.0,2.0,"Route 443, West Bank",Route,Palestine
2015-11-24,Suicide bombing,12.0,17.0,"Tunis, Tunisia",Tunis,Tunisia
2015-11-24,Car bomb,5.0,0.0,"Tripoli, Libya",Tripoli,Libya
2015-11-24,"Suicide bombing, car bombing, shooting",7.0,12.0,"al-Arish, Egypt",Al-Arish,Egypt
2015-11-24,Vehicular assault,0.0,4.0,"Kfar Tapuach, West Bank",Ktapuach,Palestine
2015-11-25,Melee attack,0.0,1.0,"South Hebron Hills, West Bank",South Hebron Hills,Palestine
2015-11-25,"Raid, Arson",18.0,10.0,"Wogom, Niger",Wogom,Niger
2015-11-26,Raid,1.0,3.0,"Bogra, Bangladesh",Bogra,Bangladesh
2015-11-26,Shooting,0.0,0.0,"Belfast, Northern Ireland",Belfast,United Kingdom
2015-11-27,Vehicular assault,0.0,2.0,West Bank,Unknown,Palestine
2015-11-27,Vehicular assault,0.0,5.0,"Beit Ummar, West Bank",Beit Ummar,Palestine
2015-11-27,Suicide bombing,21.0,,"Dakasoye, Nigeria",Dakasoye,Nigeria
2015-11-27,Shooting Hostage-taking,3.0,9.0,"Colorado Springs, Colorado, United States",Colorado Springs,United States
2015-11-28,Shooting,4.0,0.0,"Giza, Egypt",Giza,Egypt
2015-11-28,Artillery,3.0,20.0,"Kidal, Mali",Kidal,Mali
2015-11-28,Suicide bombing,7.0,17.0,"Tuz Khormato, Iraq",Tuz Khormato,Iraq
2015-11-29,Melee attack,0.0,1.0,East Jerusalem,Unknown,Israel
2015-11-29,Melee attack,0.0,1.0,"Jerusalem, Israel",Jerusalem,Israel
2015-11-30,Suicide bombing,9.0,21.0,"Baghdad, Iraq",Baghdad,Iraq
2015-12-02,Suicide bombing,3.0,,"Waza, Cameroon",Waza,Cameroon
2015-12-02,Mass shooting,14.0,23.0,"San Bernardino, California, United States",San Bernardino,United States
2015-12-03,Melee attack,0.0,1.0,"Jerusalem, Israel",Jerusalem,Israel
2015-12-03,Shooting,0.0,1.0,"Hizma, West Bank",Hizma,Palestine
2015-12-04,Melee attack,0.0,1.0,"Aboud, West Bank",Aboud,Palestine
2015-12-04,Vehicular assault,0.0,2.0,"Ofra, West Bank",Ofra,Palestine
2015-12-04,Melee attack,0.0,1.0,"Hebron, West Bank",Hebron,Palestine
2015-12-04,Suicide bombing,2.0,4.0,"Sabon Gari, Nigeria",Sabon Gari,Nigeria
2015-12-04,Suicide bombing,1.0,2.0,"Kimba, Nigeria",Kimba,Nigeria
2015-12-05,Suicide bombing,27.0,90.0,"Laouna Sangu, Chad",Laouna Sangu,Chad
2015-12-05,Melee attack,0.0,3.0,"London, United Kingdom",London,United Kingdom
2015-12-06,Car bombing,7.0,0.0,"Tawahi, Yemen",Tawahi,Yemen
2015-12-08,"Suicide bombing, hostage taking, shooting",50.0,35.0,"Kandahar, Afghanistan",Kandahar,Afghanistan
2015-12-08,Bombing,4.0,4.0,"Rafah, Egypt",Rafah,Egypt
2015-12-09,Melee attack,0.0,2.0,"Hebron, West Bank",Hebron,Palestine
2015-12-09,Suicide bombing,11.0,20.0,"Baghdad, Iraq",Baghdad,Iraq
2015-12-09,Shooting,0.0,2.0,"Avnei Hefetz, West Bank",Avnei Hefetz,Palestine
2015-12-11,"Car bombing, raid",6.0,7.0,"Kabul, Afghanistan",Kabul,Afghanistan
2015-12-11,Suicide bombing,7.0,30.0,"Kolofata, Cameroon",Kolofata,Cameroon
2015-12-11,Car bombing,60.0,80.0,"Tell Tamer, Syria",Tell Tamer,Syria
2015-12-12,Car bombing,16.0,54.0,"Homs, Syria",Homs,Syria
2015-12-12,"Suicide bombing, car bomb",6.0,14.0,"Al Anbar, Iraq",Al Anbar,Iraq
2015-12-12,Bombing,3.0,14.0,"Near Mabini, Philippines",Mabini,Philippines
2015-12-12,Melee Attack,30.0,20.0,"Borno, Nigeria",Borno,Nigeria
2015-12-13,Bombing,23.0,30.0,"Parachinar, Pakistan",Parachinar,Pakistan
2015-12-14,Vehicular assault,0.0,11.0,"Jerusalem, Israel",Jerusalem,Israel
2015-12-16,Suicide bombing,1.0,4.0,"Maiduguri, Nigeria",Maiduguri,Nigeria
2015-12-18,Shooting,3.0,0.0,"Timbuktu, Mali",Timbuktu,Mali
2015-12-19,"Shooting, car bombing",4.0,9.0,"Mogadishu, Somalia",Mogadishu,Somalia
2015-12-19,Melee attack,0.0,3.0,"Ra'anana, Israel",Ra'Anana,Israel
2015-12-21,Car bombing,2.0,0.0,"Mogadishu, Somalia",Mogadishu,Somalia
2015-12-21,Suicide bombing,6.0,6.0,"Kabul, Afghanistan",Kabul,Afghanistan
2015-12-23,Bombing,1.0,0.0,"Istanbul, Turkey",Istanbul,Turkey
2015-12-23,Raid,5.0,,"Abadam, Niger-Nigeria border",Abadam,Nigeria
2015-12-23,Suicide bombing,2.0,,"Nguetchewe, Cameroon",Nguetchewe,Cameroon
2015-12-23,Melee attack,2.0,1.0,East Jerusalem,Unknown,Israel
2015-12-24,Melee attack,0.0,2.0,"Ariel, West Bank",Ariel,Palestine
2015-12-24,Vehicular assault,0.0,1.0,"Geva Binyamin, West Bank",Geva Binyamin,Palestine
2015-12-24,Raid,7.0,,"Mindanao, Philippines",Mindanao,Philippines
2015-12-25,Suicide-bombing,0.0,3.0,"Rajshahi, Bangladesh",Rajshahi,Bangladesh
2015-12-26,Raid,14.0,,"Kimba, Borno State, Nigeria",Kimba,Nigeria
2015-12-27,Melee attack,0.0,2.0,"Huwara, West Bank",Huwara,Palestine
2015-12-27,Melee attack,0.0,1.0,"Jerusalem, Israel",Jerusalem,Israel
2015-12-28,Suicide bombing,1.0,33.0,"Kabul, Afghanistan",Kabul,Afghanistan
2015-12-28,Suicide bombing,32.0,90.0,"Homs, Syria",Homs,Syria
2015-12-28,suicide bombing,26.0,85.0,"Maiduguri, Nigeria",Maiduguri,Nigeria
2015-12-29,Suicide bombing,17.0,41.0,"Madagali, Nigeria",Madagali,Nigeria
2015-12-29,Suicide bombing,26.0,50.0,"Mardan, Pakistan",Mardan,Pakistan
2015-12-29,Shooting,1.0,10.0,"Derbent, Dagestan, Russia",Derbent,Russia
2015-12-30,Suicide bombing,16.0,35.0,"Kamishli, Syria",Kamishli,Syria
2015-12-31,Artillery,5.0,1.0,"Rafah, Egypt",Rafah,Egypt
2016-01-01,Shooting,1.0,0.0,"Mogadishu, Somalia",Mogadishu,Somalia
2016-01-01,Shooting,3.0,7.0,"Tel Aviv, Israel",Tel Aviv,Israel
2016-01-01,Shooting,1.0,0.0,"Diyala, Iraq",Diyala,Iraq
2016-01-01,Suicide bombing,2.0,15.0,"Kabul, Afghanistan",Kabul,Afghanistan
2016-01-01,Shooting,1.0,4.0,"Mogadishu, Somalia",Mogadishu,Somalia
2016-01-01,Vehicular attack,0.0,2.0,"Valence, France",Valence,France
2016-01-01,Executed,300.0,0.0,"Tripoli, Libya",Tripoli,Libya
2016-01-02,Suicide bombing,3.0,,"Mogadishu, Somalia",Mogadishu,Somalia
2016-01-02,Attack,8.0,20.0,"Pathankot, India",Pathankot,India
2016-01-03,Suicide bombing,15.0,22.0,"Camp Speicher, Iraq",Camp Speicher,Iraq
2016-01-03,Shooting,0.0,1.0,"Hakvasim Junction, West Bank",Hakvasim Junction,Palestine
2016-01-03,Shooting,0.0,1.0,"Cave of the Patriarchs, Hebron, West Bank",Cave Of The Patriarchs,Palestine
2016-01-04,Suicide bombing,0.0,30.0,"Kabul, Afghanistan",Kabul,Afghanistan
2016-01-04,Shooting,2.0,0.0,"Quetta, Pakistan",Quetta,Pakistan
2016-01-05,Shooting,1.0,0.0,"Samangan, Afghanistan",Samangan,Afghanistan
2016-01-06,Raid,7.0,,"Izgeki, Borno, Nigeria",Izgeki,Nigeria
2016-01-07,Car bomb,60.0,200.0,Zliten Libya,Zliten,Libya
2016-01-07,Melee attack,0.0,1.0,"Paris, France",Paris,France
2016-01-07,Car bomb,7.0,11.0,"Ra's Lanuf, Libya",Ra'S Lanuf,Libya
